AGE,LEAVES_USED,LEAVES_REMAINING,RATINGS,PAST_EXP,TENURE,SEX_M,DESIGNATION_Associate,DESIGNATION_Director,DESIGNATION_Manager,DESIGNATION_Senior Analyst,DESIGNATION_Senior Manager,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,SALARY
23.0,19.0,11.0,4.0,0.0,2.737850787132101,1,0,0,0,0,0,1,0,0,0,0,48185
25.0,25.0,5.0,3.0,2.0,2.193018480492813,0,0,0,0,0,0,0,0,1,0,0,47579
41.0,20.0,10.0,5.0,14.0,6.86652977412731,0,0,1,0,0,0,0,0,0,0,0,375647
24.0,23.0,7.0,2.0,0.0,3.24435318275154,0,0,0,0,0,0,0,1,0,0,0,47386
24.0,23.0,7.0,4.0,1.0,2.3353867214236823,1,0,0,0,0,0,0,0,0,0,0,43952
24.0,26.0,4.0,4.0,0.0,3.3210130047912387,0,0,0,0,0,0,0,0,0,0,0,48981
25.0,30.0,0.0,4.0,1.0,3.2908966461327855,0,0,0,0,0,0,0,0,1,0,0,40702
43.0,20.0,10.0,4.0,17.0,1.891854893908282,0,0,1,0,0,0,0,0,0,0,1,235565
22.0,28.0,2.0,4.0,0.0,2.187542778918549,0,0,0,0,0,0,0,0,0,0,1,41641
21.0,25.0,5.0,4.0,0.0,3.1813826146475015,1,0,0,0,0,0,0,0,0,0,0,44350
23.0,26.0,4.0,4.0,0.0,2.617385352498289,0,0,0,0,0,0,0,0,0,1,0,48887
24.0,24.0,6.0,2.0,0.0,3.0992470910335386,1,0,0,0,0,0,0,0,0,0,1,47499
25.0,18.0,12.0,5.0,1.0,3.0417522245037647,0,0,0,0,0,0,0,0,0,0,0,42128
24.0,29.0,1.0,3.0,0.0,3.356605065023956,1,0,0,0,0,0,0,0,0,0,0,48271
23.0,19.0,11.0,4.0,0.0,2.735112936344969,0,0,0,0,0,0,0,1,0,0,0,41029
25.0,15.0,15.0,5.0,3.0,1.4893908281998631,0,0,0,0,0,0,0,0,0,0,1,43659
33.0,27.0,3.0,4.0,7.0,2.2669404517453797,1,0,0,1,0,0,1,0,0,0,0,140867
24.0,22.0,8.0,5.0,1.0,2.11088295687885,0,0,0,0,0,0,1,0,0,0,0,49806
24.0,25.0,5.0,2.0,1.0,2.8829568788501025,0,0,0,0,0,0,1,0,0,0,0,49110
23.0,23.0,7.0,4.0,0.0,2.1601642710472277,1,0,0,0,0,0,0,1,0,0,0,42081
21.0,27.0,3.0,5.0,0.0,3.24435318275154,0,0,0,0,0,0,1,0,0,0,0,41017
24.0,26.0,4.0,5.0,0.0,3.3292265571526354,0,0,0,0,0,0,1,0,0,0,0,48869
28.0,16.0,14.0,3.0,5.0,2.839151266255989,1,0,0,0,1,0,0,0,0,0,1,66965
24.0,22.0,8.0,4.0,0.0,3.137577002053388,1,0,0,0,0,0,0,1,0,0,0,42338
22.0,25.0,5.0,4.0,0.0,2.9021218343600275,1,0,0,0,0,0,0,1,0,0,0,49380
33.0,26.0,4.0,3.0,6.0,2.431211498973306,0,0,0,1,0,0,0,1,0,0,0,117354
25.0,20.0,10.0,2.0,2.0,2.97056810403833,0,0,0,0,0,0,0,0,0,0,1,41679
22.0,28.0,2.0,4.0,0.0,1.78507871321013,1,0,0,0,0,0,0,0,0,0,0,44207
22.0,29.0,1.0,2.0,0.0,1.6837782340862424,0,0,0,0,0,0,0,1,0,0,0,45059
29.0,15.0,15.0,3.0,0.0,5.147159479808351,0,1,0,0,0,0,0,0,0,1,0,95056
22.0,29.0,1.0,3.0,0.0,3.323750855578371,1,0,0,0,0,0,0,1,0,0,0,48777
28.0,16.0,14.0,4.0,4.0,1.9274469541409993,0,0,0,0,1,0,1,0,0,0,0,56728
28.0,20.0,10.0,3.0,1.0,3.5564681724845997,0,0,0,0,1,0,0,0,0,0,0,53113
21.0,19.0,11.0,4.0,0.0,2.080766598220397,0,0,0,0,0,0,0,1,0,0,0,45039
21.0,21.0,9.0,2.0,0.0,2.0971937029431897,0,0,0,0,0,0,0,1,0,0,0,41619
26.0,28.0,2.0,3.0,1.0,2.537987679671458,0,0,0,0,1,0,0,1,0,0,0,62672
23.0,26.0,4.0,3.0,0.0,3.2032854209445585,1,0,0,0,0,0,0,1,0,0,0,42925
25.0,28.0,2.0,5.0,1.0,3.049965776865161,0,0,0,0,0,0,0,0,1,0,0,44343
22.0,23.0,7.0,4.0,0.0,2.1245722108145104,0,0,0,0,0,0,0,0,0,0,0,47967
30.0,30.0,0.0,5.0,4.0,2.3545516769336072,1,1,0,0,0,0,0,0,1,0,0,92323
25.0,25.0,5.0,5.0,2.0,2.940451745379877,1,0,0,0,0,0,0,0,1,0,0,42002
38.0,15.0,15.0,5.0,11.0,2.4421629021218343,0,0,0,0,0,1,0,0,1,0,0,199577
30.0,29.0,1.0,4.0,0.0,5.062286105407256,0,1,0,0,0,0,0,0,1,0,0,96478
25.0,21.0,9.0,3.0,3.0,1.8234086242299794,1,0,0,0,1,0,1,0,0,0,0,51817
24.0,20.0,10.0,4.0,2.0,1.6317590691307324,0,0,0,0,0,0,0,0,0,0,1,45604
25.0,19.0,11.0,5.0,2.0,2.212183436002738,1,0,0,0,0,0,0,0,0,1,0,46844
23.0,21.0,9.0,2.0,0.0,2.5708418891170433,0,0,0,0,0,0,0,0,0,1,0,46425
21.0,18.0,12.0,5.0,0.0,2.349075975359343,0,0,0,0,0,0,0,0,0,1,0,41908
22.0,29.0,1.0,3.0,0.0,3.0718685831622174,0,0,0,0,0,0,0,0,0,0,1,42848
21.0,17.0,13.0,2.0,0.0,2.4914442162902124,1,0,0,0,0,0,0,0,1,0,0,45895
22.0,20.0,10.0,5.0,0.0,3.080082135523614,0,0,0,0,0,0,0,0,0,0,0,41580
27.0,18.0,12.0,2.0,0.0,4.344969199178645,1,0,0,0,1,0,1,0,0,0,0,55417
21.0,30.0,0.0,2.0,0.0,2.6119096509240247,1,0,0,0,0,0,0,0,0,0,1,41803
35.0,20.0,10.0,4.0,8.0,4.602327173169062,0,0,0,1,0,0,0,0,1,0,0,113837
28.0,28.0,2.0,4.0,3.0,1.949349760438056,0,0,0,0,1,0,0,0,0,0,0,69851
23.0,24.0,6.0,2.0,1.0,1.6591375770020533,1,0,0,0,0,0,0,0,0,1,0,42429
30.0,21.0,9.0,3.0,2.0,3.789185489390828,1,1,0,0,0,0,0,0,1,0,0,90346
22.0,19.0,11.0,4.0,0.0,1.5633127994524298,1,0,0,0,0,0,0,0,0,0,1,44980
32.0,17.0,13.0,3.0,6.0,4.454483230663929,1,0,0,1,0,0,0,0,0,0,0,124711
21.0,24.0,6.0,2.0,0.0,2.6940451745379876,1,0,0,0,0,0,0,1,0,0,0,42803
22.0,20.0,10.0,5.0,0.0,2.0944558521560577,1,0,0,0,0,0,1,0,0,0,0,44015
28.0,15.0,15.0,2.0,2.0,4.060232717316906,0,0,0,0,1,0,0,1,0,0,0,55693
26.0,19.0,11.0,4.0,1.0,3.0198494182067077,0,0,0,0,1,0,0,0,0,1,0,52083
24.0,16.0,14.0,2.0,0.0,3.033538672142368,1,0,0,0,0,0,1,0,0,0,0,46907
26.0,28.0,2.0,2.0,0.0,3.969883641341547,0,0,0,0,1,0,0,0,1,0,0,63008
25.0,19.0,11.0,3.0,0.0,1.623545516769336,1,0,0,0,1,0,0,1,0,0,0,64112
24.0,29.0,1.0,2.0,2.0,1.4702258726899384,1,0,0,0,0,0,0,0,0,1,0,44888
25.0,29.0,1.0,5.0,2.0,2.6365503080082138,0,0,0,0,0,0,0,0,0,1,0,41921
22.0,18.0,12.0,3.0,0.0,2.4750171115674195,0,0,0,0,0,0,1,0,0,0,0,41926
45.0,24.0,6.0,5.0,19.0,3.8275154004106775,0,0,1,0,0,0,0,0,0,0,0,324783
24.0,22.0,8.0,3.0,1.0,2.5598904859685145,0,0,0,0,0,0,0,0,0,1,0,46499
21.0,16.0,14.0,3.0,0.0,3.3182751540041067,0,0,0,0,0,0,0,0,1,0,0,42754
22.0,28.0,2.0,4.0,0.0,1.5304585900068446,1,0,0,0,0,0,0,0,0,1,0,46812
22.0,16.0,14.0,4.0,0.0,1.620807665982204,1,0,0,0,0,0,1,0,0,0,0,47001
24.0,24.0,6.0,5.0,1.0,2.1765913757700206,0,0,0,0,0,0,0,0,0,1,0,40646
30.0,30.0,0.0,2.0,3.0,3.972621492128679,0,1,0,0,0,0,0,0,1,0,0,97879
21.0,16.0,14.0,5.0,0.0,2.2012320328542097,0,0,0,0,0,0,0,0,1,0,0,49013
23.0,21.0,9.0,3.0,0.0,3.405886379192334,0,0,0,0,0,0,0,0,0,0,0,41120
32.0,22.0,8.0,5.0,5.0,2.138261464750171,0,0,0,1,0,0,1,0,0,0,0,126181
31.0,24.0,6.0,3.0,6.0,1.5359342915811087,0,1,0,0,0,0,0,0,0,1,0,76143
23.0,27.0,3.0,5.0,0.0,3.1101984941820673,1,0,0,0,0,0,0,1,0,0,0,40998
36.0,22.0,8.0,5.0,6.0,6.12457221081451,1,0,0,0,0,1,0,0,0,1,0,198814
24.0,27.0,3.0,2.0,0.0,3.3127994524298425,1,0,0,0,0,0,0,0,0,0,0,43417
27.0,19.0,11.0,3.0,4.0,2.91854893908282,0,0,0,0,1,0,1,0,0,0,0,59111
28.0,27.0,3.0,3.0,0.0,4.172484599589322,1,1,0,0,0,0,0,0,0,0,0,72328
23.0,17.0,13.0,3.0,1.0,1.620807665982204,1,0,0,0,0,0,0,0,0,1,0,44225
25.0,30.0,0.0,2.0,1.0,2.9897330595482545,1,0,0,0,0,0,0,0,1,0,0,47561
25.0,25.0,5.0,2.0,2.0,2.3983572895277208,0,0,0,0,0,0,0,0,1,0,0,44512
25.0,27.0,3.0,4.0,2.0,2.639288158795346,1,0,0,0,0,0,0,0,0,0,0,43352
25.0,30.0,0.0,2.0,3.0,1.462012320328542,1,0,0,0,0,0,0,0,1,0,0,49619
25.0,25.0,5.0,4.0,2.0,2.16290212183436,0,0,0,0,0,0,0,1,0,0,0,43991
23.0,18.0,12.0,5.0,0.0,2.2505133470225873,0,0,0,0,0,0,0,0,1,0,0,44712
21.0,27.0,3.0,2.0,0.0,1.516769336071184,0,0,0,0,0,0,0,0,0,0,0,47401
29.0,19.0,11.0,2.0,1.0,4.336755646817249,1,1,0,0,0,0,0,0,0,0,1,85391
24.0,21.0,9.0,2.0,2.0,1.4784394250513346,0,0,0,0,0,0,0,0,0,0,1,47638
22.0,23.0,7.0,4.0,0.0,2.915811088295688,0,0,0,0,0,0,0,0,0,1,0,41284
24.0,28.0,2.0,5.0,2.0,1.6974674880219027,1,0,0,0,0,0,0,0,0,0,0,46251
25.0,23.0,7.0,2.0,3.0,1.5468856947296372,1,0,0,0,0,0,1,0,0,0,0,47183
23.0,23.0,7.0,4.0,0.0,2.1820670773442847,0,0,0,0,0,0,0,0,0,0,1,44214
22.0,24.0,6.0,2.0,0.0,2.746064339493498,1,0,0,0,0,0,1,0,0,0,0,41227
25.0,27.0,3.0,5.0,2.0,2.5270362765229293,1,0,0,0,0,0,0,1,0,0,0,43474
22.0,28.0,2.0,3.0,0.0,2.269678302532512,0,0,0,0,0,0,0,0,0,0,1,42178
23.0,19.0,11.0,4.0,0.0,3.156741957563313,0,0,0,0,0,0,0,0,0,1,0,40436
22.0,26.0,4.0,4.0,0.0,3.1293634496919918,1,0,0,0,0,0,0,0,1,0,0,41354
22.0,24.0,6.0,4.0,0.0,2.811772758384668,1,0,0,0,0,0,0,0,0,1,0,40417
22.0,28.0,2.0,2.0,0.0,2.2039698836413417,0,0,0,0,0,0,0,1,0,0,0,44617
21.0,18.0,12.0,4.0,0.0,2.7898699520876113,1,0,0,0,0,0,0,0,0,0,0,44163
23.0,29.0,1.0,4.0,0.0,2.5817932922655715,0,0,0,0,0,0,0,0,0,0,1,45123
22.0,19.0,11.0,5.0,0.0,2.1546885694729636,1,0,0,0,0,0,0,1,0,0,0,41550
22.0,18.0,12.0,5.0,0.0,3.052703627652293,1,0,0,0,0,0,1,0,0,0,0,41989
24.0,19.0,11.0,2.0,1.0,2.078028747433265,1,0,0,0,0,0,1,0,0,0,0,46206
23.0,26.0,4.0,4.0,1.0,1.9000684462696784,1,0,0,0,0,0,0,0,0,0,1,42255
24.0,19.0,11.0,2.0,1.0,2.42299794661191,1,0,0,0,0,0,0,1,0,0,0,42667
25.0,21.0,9.0,5.0,2.0,2.16290212183436,1,0,0,0,0,0,0,0,0,0,0,41734
22.0,30.0,0.0,4.0,0.0,2.8035592060232717,0,0,0,0,0,0,1,0,0,0,0,40975
22.0,21.0,9.0,4.0,0.0,3.033538672142368,0,0,0,0,0,0,0,0,0,1,0,47695
21.0,20.0,10.0,5.0,0.0,2.510609171800137,1,0,0,0,0,0,0,0,1,0,0,42786
22.0,26.0,4.0,3.0,0.0,3.34839151266256,0,0,0,0,0,0,0,1,0,0,0,48681
21.0,20.0,10.0,5.0,0.0,3.247091033538672,1,0,0,0,0,0,1,0,0,0,0,43185
21.0,16.0,14.0,3.0,0.0,3.2580424366872007,0,0,0,0,0,0,0,1,0,0,0,41577
24.0,30.0,0.0,2.0,0.0,3.3100616016427105,1,0,0,0,0,0,0,0,0,0,1,41691
27.0,30.0,0.0,4.0,3.0,3.055441478439425,1,0,0,0,1,0,0,0,0,1,0,51534
24.0,19.0,11.0,4.0,0.0,3.3182751540041067,0,0,0,0,0,0,1,0,0,0,0,49020
33.0,20.0,10.0,5.0,7.0,5.672826830937714,1,0,0,1,0,0,0,1,0,0,0,120184
34.0,19.0,11.0,3.0,6.0,3.761806981519507,1,0,0,1,0,0,0,1,0,0,0,147560
24.0,21.0,9.0,5.0,0.0,3.030800821355236,1,0,0,0,0,0,0,0,0,1,0,49602
24.0,25.0,5.0,5.0,0.0,3.14031485284052,0,0,0,0,0,0,0,0,1,0,0,42538
22.0,21.0,9.0,2.0,0.0,1.4373716632443532,1,0,0,0,0,0,0,1,0,0,0,41027
21.0,30.0,0.0,2.0,0.0,2.836413415468857,0,0,0,0,0,0,0,1,0,0,0,43716
27.0,17.0,13.0,4.0,0.0,4.123203285420945,0,0,0,0,1,0,0,0,0,0,1,60085
21.0,25.0,5.0,2.0,0.0,3.4962354551676933,1,0,0,0,0,0,0,0,0,0,1,48682
22.0,20.0,10.0,3.0,0.0,2.0369609856262834,0,0,0,0,0,0,1,0,0,0,0,42710
26.0,20.0,10.0,5.0,2.0,3.7262149212867897,1,0,0,0,1,0,0,0,1,0,0,53390
32.0,17.0,13.0,4.0,3.0,4.980150581793292,1,1,0,0,0,0,0,0,0,0,1,99130
23.0,15.0,15.0,4.0,0.0,2.97056810403833,1,0,0,0,0,0,0,0,0,0,1,45152
21.0,28.0,2.0,3.0,0.0,3.482546201232033,1,0,0,0,0,0,0,0,0,0,1,43357
26.0,27.0,3.0,5.0,0.0,3.915126625598905,0,0,0,0,1,0,0,0,1,0,0,57000
21.0,30.0,0.0,2.0,0.0,1.9055441478439425,1,0,0,0,0,0,0,0,1,0,0,44134
23.0,25.0,5.0,3.0,1.0,1.782340862422998,1,0,0,0,0,0,0,0,0,0,0,44148
25.0,15.0,15.0,2.0,0.0,4.076659822039699,1,0,0,0,1,0,0,1,0,0,0,56181
23.0,19.0,11.0,2.0,1.0,1.6016427104722792,0,0,0,0,0,0,0,0,0,0,0,48287
25.0,25.0,5.0,4.0,3.0,1.7221081451060918,1,0,0,0,1,0,0,0,0,0,0,69421
23.0,26.0,4.0,5.0,0.0,2.184804928131417,1,0,0,0,0,0,0,0,0,1,0,44342
28.0,15.0,15.0,4.0,2.0,2.455852156057495,0,0,0,0,1,0,0,1,0,0,0,61710
22.0,16.0,14.0,3.0,0.0,3.2881587953456535,1,0,0,0,0,0,1,0,0,0,0,46038
31.0,21.0,9.0,2.0,4.0,2.236824093086927,1,1,0,0,0,0,1,0,0,0,0,78493
25.0,26.0,4.0,4.0,3.0,1.73305954825462,0,0,0,0,0,0,0,0,0,1,0,43292
25.0,27.0,3.0,3.0,2.0,2.21492128678987,1,0,0,0,0,0,0,0,0,1,0,42657
25.0,29.0,1.0,3.0,1.0,3.2854209445585214,1,0,0,0,0,0,0,0,0,1,0,42400
24.0,16.0,14.0,3.0,0.0,3.345653661875428,0,0,0,0,0,0,0,0,1,0,0,41713
21.0,21.0,9.0,3.0,0.0,3.359342915811088,1,0,0,0,0,0,0,0,0,0,0,46664
26.0,24.0,6.0,5.0,1.0,2.86652977412731,0,0,0,0,1,0,0,1,0,0,0,66339
22.0,27.0,3.0,2.0,0.0,2.42299794661191,0,0,0,0,0,0,1,0,0,0,0,45450
25.0,22.0,8.0,3.0,2.0,2.0506502395619437,0,0,0,0,0,0,0,0,0,0,1,43355
23.0,29.0,1.0,4.0,0.0,3.143052703627652,0,0,0,0,0,0,0,0,0,1,0,42140
28.0,19.0,11.0,2.0,5.0,1.9110198494182067,1,0,0,0,1,0,0,0,0,1,0,52406
24.0,20.0,10.0,4.0,2.0,1.8015058179329226,1,0,0,0,0,0,1,0,0,0,0,42440
25.0,29.0,1.0,4.0,0.0,4.4955509924709105,1,0,0,0,1,0,0,0,0,0,0,64913
21.0,21.0,9.0,2.0,0.0,3.4524298425735798,0,0,0,0,0,0,0,0,0,1,0,41551
26.0,23.0,7.0,5.0,0.0,3.0965092402464065,1,0,0,0,1,0,0,1,0,0,0,54689
22.0,21.0,9.0,4.0,0.0,2.1765913757700206,0,0,0,0,0,0,0,0,0,1,0,48747
25.0,17.0,13.0,5.0,0.0,1.7686516084873374,0,0,0,0,1,0,1,0,0,0,0,59907
25.0,16.0,14.0,2.0,2.0,2.529774127310062,1,0,0,0,0,0,0,1,0,0,0,45319
28.0,26.0,4.0,3.0,2.0,4.005475701574264,1,0,0,0,1,0,0,0,0,0,0,60707
24.0,19.0,11.0,4.0,1.0,2.187542778918549,0,0,0,0,0,0,1,0,0,0,0,43124
22.0,30.0,0.0,5.0,0.0,2.6940451745379876,1,0,0,0,0,0,0,0,0,0,0,42121
24.0,15.0,15.0,3.0,2.0,1.7604380561259412,0,0,0,0,0,0,0,0,1,0,0,45950
25.0,18.0,12.0,2.0,0.0,3.3867214236824092,0,0,0,0,1,0,0,0,0,1,0,55525
34.0,30.0,0.0,5.0,8.0,5.675564681724846,1,0,0,1,0,0,0,1,0,0,0,112580
23.0,20.0,10.0,3.0,0.0,2.105407255304586,0,0,0,0,0,0,0,0,0,0,0,42160
22.0,27.0,3.0,3.0,0.0,1.9849418206707734,0,0,0,0,0,0,0,0,0,0,0,40335
21.0,27.0,3.0,5.0,0.0,2.3381245722108144,0,0,0,0,0,0,1,0,0,0,0,40363
24.0,23.0,7.0,2.0,0.0,3.2114989733059547,0,0,0,0,0,0,0,0,1,0,0,49029
24.0,22.0,8.0,5.0,1.0,2.6639288158795345,0,0,0,0,0,0,0,0,0,1,0,48775
21.0,28.0,2.0,2.0,0.0,2.3326488706365502,1,0,0,0,0,0,0,0,1,0,0,40396
25.0,18.0,12.0,5.0,3.0,1.6290212183436004,0,0,0,0,0,0,0,0,0,0,0,45998
25.0,16.0,14.0,2.0,0.0,2.729637234770705,1,0,0,0,1,0,0,0,0,1,0,68996
24.0,20.0,10.0,2.0,1.0,2.0479123887748116,1,0,0,0,0,0,0,1,0,0,0,48222
24.0,19.0,11.0,5.0,0.0,3.378507871321013,1,0,0,0,0,0,0,0,0,0,0,47982
25.0,25.0,5.0,4.0,3.0,1.483915126625599,1,0,0,0,0,0,0,0,0,1,0,44888
25.0,28.0,2.0,5.0,2.0,2.754277891854894,0,0,0,0,0,0,0,0,1,0,0,42457
26.0,17.0,13.0,2.0,1.0,4.010951403148528,1,0,0,0,1,0,0,0,0,0,0,58619
24.0,26.0,4.0,4.0,0.0,3.3073237508555784,0,0,0,0,0,0,0,1,0,0,0,45482
21.0,22.0,8.0,5.0,0.0,1.6865160848733745,1,0,0,0,0,0,1,0,0,0,0,47827
35.0,22.0,8.0,3.0,10.0,4.117727583846681,0,0,0,0,0,1,0,1,0,0,0,169300
21.0,28.0,2.0,2.0,0.0,1.8124572210814511,0,0,0,0,0,0,0,0,0,0,1,48833
29.0,21.0,9.0,4.0,1.0,4.618754277891855,1,1,0,0,0,0,1,0,0,0,0,96909
28.0,21.0,9.0,2.0,4.0,3.405886379192334,1,0,0,0,1,0,0,1,0,0,0,65639
28.0,21.0,9.0,5.0,0.0,4.334017796030117,1,0,0,0,1,0,0,0,0,0,1,63841
24.0,18.0,12.0,5.0,2.0,1.9575633127994525,0,0,0,0,0,0,0,0,0,1,0,46988
23.0,15.0,15.0,3.0,0.0,2.6995208761122518,1,0,0,0,0,0,0,1,0,0,0,48739
21.0,24.0,6.0,2.0,0.0,1.7494866529774127,0,0,0,0,0,0,0,0,1,0,0,46438
22.0,17.0,13.0,2.0,0.0,3.0855578370978782,0,0,0,0,0,0,0,0,0,0,1,49253
22.0,20.0,10.0,4.0,0.0,1.9739904175222451,1,0,0,0,0,0,0,1,0,0,0,43508
23.0,20.0,10.0,2.0,0.0,2.3819301848049284,1,0,0,0,0,0,0,0,0,1,0,43586
24.0,25.0,5.0,2.0,1.0,2.614647501711157,1,0,0,0,0,0,0,1,0,0,0,46064
24.0,24.0,6.0,3.0,1.0,2.0944558521560577,1,0,0,0,0,0,1,0,0,0,0,43031
24.0,29.0,1.0,5.0,1.0,2.839151266255989,0,0,0,0,0,0,1,0,0,0,0,40513
21.0,15.0,15.0,3.0,0.0,2.7433264887063653,1,0,0,0,0,0,0,0,0,1,0,47018
28.0,24.0,6.0,4.0,3.0,2.625598904859685,0,0,0,0,1,0,0,0,0,1,0,50368
32.0,28.0,2.0,3.0,8.0,2.4941820670773445,0,1,0,0,0,0,0,0,1,0,0,99098
25.0,29.0,1.0,3.0,2.0,2.1409993155373033,0,0,0,0,0,0,0,0,0,0,0,47735
23.0,22.0,8.0,2.0,0.0,2.650239561943874,1,0,0,0,0,0,0,0,0,1,0,42722
31.0,24.0,6.0,2.0,3.0,3.0198494182067077,1,1,0,0,0,0,0,0,0,0,1,73190
23.0,26.0,4.0,4.0,0.0,2.6557152635181382,0,0,0,0,0,0,0,0,0,0,0,40134
28.0,19.0,11.0,3.0,1.0,2.2532511978097194,1,1,0,0,0,0,0,0,0,0,1,93854
25.0,20.0,10.0,4.0,0.0,1.9274469541409993,1,0,0,0,1,0,1,0,0,0,0,67014
24.0,22.0,8.0,2.0,1.0,2.2778918548939084,1,0,0,0,0,0,1,0,0,0,0,46726
21.0,25.0,5.0,5.0,0.0,2.0150581793292264,0,0,0,0,0,0,0,0,0,0,0,49497
25.0,17.0,13.0,5.0,3.0,1.8672142368240932,0,0,0,0,0,0,1,0,0,0,0,40270
28.0,27.0,3.0,5.0,4.0,2.193018480492813,0,0,0,0,1,0,0,0,1,0,0,60155
24.0,30.0,0.0,4.0,1.0,2.0670773442847366,0,0,0,0,0,0,0,0,0,0,0,44054
22.0,19.0,11.0,2.0,0.0,1.6043805612594113,0,0,0,0,0,0,0,0,0,0,1,49006
22.0,29.0,1.0,4.0,0.0,1.8124572210814511,1,0,0,0,0,0,0,0,0,1,0,41008
24.0,17.0,13.0,4.0,1.0,2.817248459958932,1,0,0,0,0,0,0,0,1,0,0,44497
21.0,30.0,0.0,5.0,0.0,2.9787816563997263,0,0,0,0,0,0,1,0,0,0,0,45528
24.0,17.0,13.0,4.0,1.0,2.5051334702258727,1,0,0,0,0,0,0,0,1,0,0,41196
25.0,27.0,3.0,2.0,0.0,3.058179329226557,0,0,0,0,1,0,0,0,0,0,0,60159
22.0,28.0,2.0,2.0,0.0,2.409308692676249,0,0,0,0,0,0,0,0,0,0,1,49744
21.0,18.0,12.0,4.0,0.0,1.9657768651608487,1,0,0,0,0,0,0,0,0,0,0,41865
22.0,30.0,0.0,4.0,0.0,1.4757015742642026,1,0,0,0,0,0,0,0,0,1,0,45784
35.0,25.0,5.0,5.0,10.0,3.9644079397672827,1,0,0,1,0,0,0,1,0,0,0,111599
31.0,30.0,0.0,4.0,6.0,3.5071868583162216,1,1,0,0,0,0,0,0,0,0,0,77261
25.0,22.0,8.0,5.0,2.0,2.921286789869952,0,0,0,0,0,0,0,0,0,0,0,41323
25.0,23.0,7.0,4.0,1.0,3.07460643394935,1,0,0,0,0,0,0,0,0,1,0,44664
28.0,28.0,2.0,2.0,1.0,4.0219028062970565,0,0,0,0,1,0,0,0,0,0,0,65927
22.0,30.0,0.0,4.0,0.0,1.6673511293634498,1,0,0,0,0,0,0,0,1,0,0,42723
40.0,22.0,8.0,4.0,12.0,6.225872689938399,0,0,1,0,0,0,0,1,0,0,0,313938
21.0,21.0,9.0,3.0,0.0,3.0965092402464065,1,0,0,0,0,0,0,1,0,0,0,46616
25.0,15.0,15.0,5.0,2.0,2.080766598220397,0,0,0,0,0,0,1,0,0,0,0,47517
25.0,15.0,15.0,3.0,2.0,2.3956194387405887,1,0,0,0,1,0,0,1,0,0,0,66311
21.0,28.0,2.0,4.0,0.0,1.9329226557152634,1,0,0,0,0,0,1,0,0,0,0,43620
32.0,21.0,9.0,4.0,9.0,2.746064339493498,0,1,0,0,0,0,0,0,0,0,1,72359
22.0,19.0,11.0,5.0,0.0,3.1211498973305956,0,0,0,0,0,0,0,0,0,1,0,43324
25.0,21.0,9.0,5.0,0.0,2.0643394934976045,1,0,0,0,1,0,0,0,1,0,0,66984
27.0,16.0,14.0,5.0,3.0,3.6577686516084875,1,0,0,0,1,0,0,0,0,0,0,63154
25.0,30.0,0.0,4.0,2.0,2.5927446954141,0,0,0,0,0,0,0,0,0,0,0,45992
22.0,27.0,3.0,2.0,0.0,2.269678302532512,1,0,0,0,0,0,1,0,0,0,0,44887
26.0,27.0,3.0,2.0,0.0,3.7453798767967146,1,0,0,0,1,0,0,0,0,0,1,57046
21.0,23.0,7.0,4.0,0.0,2.102669404517454,1,0,0,0,0,0,0,0,0,0,1,40065
23.0,18.0,12.0,2.0,0.0,3.263518138261465,0,0,0,0,0,0,0,0,1,0,0,43676
21.0,15.0,15.0,3.0,0.0,1.949349760438056,0,0,0,0,0,0,0,0,1,0,0,43428
22.0,19.0,11.0,2.0,0.0,1.5824777549623545,1,0,0,0,0,0,0,0,1,0,0,43976
25.0,20.0,10.0,3.0,1.0,2.7214236824093088,1,0,0,0,1,0,0,0,0,0,0,66820
27.0,21.0,9.0,3.0,2.0,1.45927446954141,1,0,0,0,1,0,0,0,0,0,1,64798
22.0,19.0,11.0,5.0,0.0,3.2087611225188226,0,0,0,0,0,0,0,0,1,0,0,40403
31.0,18.0,12.0,2.0,5.0,4.15605749486653,0,1,0,0,0,0,0,0,1,0,0,99603
28.0,25.0,5.0,2.0,2.0,4.848733744010952,0,1,0,0,0,0,0,0,0,0,1,96198
27.0,26.0,4.0,5.0,4.0,2.707734428473648,1,0,0,0,1,0,1,0,0,0,0,51930
25.0,18.0,12.0,5.0,2.0,2.080766598220397,1,0,0,0,0,0,1,0,0,0,0,48996
25.0,19.0,11.0,3.0,3.0,1.9356605065023955,0,0,0,0,0,0,0,0,0,0,1,46808
36.0,25.0,5.0,3.0,12.0,3.030800821355236,0,0,0,0,0,1,0,0,0,0,0,167610
25.0,27.0,3.0,2.0,3.0,1.7987679671457906,0,0,0,0,0,0,0,0,0,1,0,44454
28.0,18.0,12.0,2.0,6.0,1.8590006844626967,1,1,0,0,0,0,0,0,0,0,0,86231
24.0,16.0,14.0,5.0,2.0,1.8672142368240932,0,0,0,0,0,0,1,0,0,0,0,45252
25.0,24.0,6.0,4.0,3.0,1.6974674880219027,1,0,0,0,0,0,0,0,0,0,0,44011
22.0,19.0,11.0,5.0,0.0,1.9575633127994525,0,0,0,0,0,0,0,1,0,0,0,47519
25.0,18.0,12.0,4.0,3.0,1.6618754277891854,1,0,0,0,0,0,1,0,0,0,0,46947
